id,nome_completo,nome_urna,nome_social,numero,cargo,partido_sigla,partido_nome,coligacao,coligacao_composicao,situacao_eleitoral,situacao_candidatura,genero,grau_instrucao,cor_raca,uf,codigo_ue,unidade_eleitoral
250002533783,GIRLEI APARECIDA OLIVEIRA MARCONI,GIRLEI MARCONI,#NULO,44422,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,PRETA,SP,SP,SÃO PAULO
250002533812,GUILHERME MARQUES PUGLIESE,GUILHERME PUGLIESE,#NULO,44100,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533792,JOÃO DONIZETI SILVESTRE,JOÃO DONIZETI LÍDER DO MANGA,#NULO,44010,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533739,LEANDRO HENRIQUE GONCALVES CESAR,LEANDRO CESAR,#NULO,44012,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533810,LIBERATO ROCHA CALDEIRA,LIBERATO,#NULO,44523,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533786,MARIA ELISA MARTINS PEREIRA LAGAZZI NASSER,LISA DO MEIO AMBIENTE,#NULO,44019,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533811,LUCIANA LUCINIO LIPPI,LUCIANA LIPPI,#NULO,44300,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533780,ADEMAR FRANCISCO MARTINS NETO,MAJOR NETO,#NULO,44193,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002533760,MALCON ROBERT MAZZUCATTO,MALCON MAZZUCATTO,#NULO,44222,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533808,MARLON FARIAS DA LUZ,MARLON LUZ,#NULO,44567,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002541171,MILTON VIEIRA,MILTÃO,#NULO,44033,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533736,MARCIA REBESCHINI PATELLA DA SILVA,MÁRCIA REBESCHINI,#NULO,44190,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533764,MÔNICA FRANCIELI CURY SANCHES JARILLO,MÔNICA CURY,#NULO,44220,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533731,ADILSON DE SOUZA BRANDÃO,PR ADILSON BRANDÃO,#NULO,44744,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533733,LUIZ ANTONIO TOZI,PROF TOZI,#NULO,44447,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533787,ROSANGELA MARIA LOPES,PROFESSORA RÔ LOPES,#NULO,44321,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533750,RAFAEL FERNANDO ZIMBALDI,RAFA ZIMBALDI,#NULO,44000,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533758,RAFAEL SARAIVA GAIA,RAFAEL SARAIVA,#NULO,44077,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533751,RODRIGO JALLOUL,SHEIK RODRIGO JALLOUL,#NULO,44248,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533798,SOLANGE CRISTINA DE FREITAS,SOLANGE FREITAS,#NULO,44044,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533806,ANTONIO CARLOS DA SILVA,TONINHO MITTRAS,#NULO,44888,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002533791,VANDERLEI CESAR DE ASSIS,VANDERLEI DA PENA,#NULO,44789,DEPUTADO ESTADUAL,UNIÃO,UNIÃO BRASIL,FEDERAÇÃO,FEDERAÇÃO UNIÃO PROGRESSISTA(44-UNIÃO/11-PP),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002536890,GUSTAVO UBATÃ ALVAREZ CORDEIRO DE MATOS,GUSTAVO MATOS,#NULO,80123,DEPUTADO ESTADUAL,UP,UNIDADE POPULAR,PARTIDO ISOLADO,UP,#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,SP,SP,SÃO PAULO
250002536889,JULIA CRISTINA RODRIGUES DA SILVA,JULIA CACHOS,#NULO,80000,DEPUTADO ESTADUAL,UP,UNIDADE POPULAR,PARTIDO ISOLADO,UP,#NULO,#NE,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,SP,SP,SÃO PAULO
250002547856,RICARDO CREPALDI,CREPALDI,#NULO,3523,DEPUTADO FEDERAL,DEMOCRATA,DEMOCRATA,PARTIDO ISOLADO,DEMOCRATA,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002547855,ELIAS DOS SANTOS BITENCOURT,ELIAS BITENCUORT,#NULO,3511,DEPUTADO FEDERAL,DEMOCRATA,DEMOCRATA,PARTIDO ISOLADO,DEMOCRATA,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002547852,GILMAR ANDRE DOS SANTOS NEVES DE LAVOR,GILMAR ANDRE,#NULO,3522,DEPUTADO FEDERAL,DEMOCRATA,DEMOCRATA,PARTIDO ISOLADO,DEMOCRATA,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002547854,OSVALDO BORGES CARDOSO,OSVALDO CARDOSO,#NULO,3577,DEPUTADO FEDERAL,DEMOCRATA,DEMOCRATA,PARTIDO ISOLADO,DEMOCRATA,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002547853,PAULA ADRIANA ALBERTAO,PAULA ALBERÃO,#NULO,3553,DEPUTADO FEDERAL,DEMOCRATA,DEMOCRATA,PARTIDO ISOLADO,DEMOCRATA,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002547851,ROGERIA MARIA DE FREITAS,ROGERIA DE FREITAS,#NULO,3588,DEPUTADO FEDERAL,DEMOCRATA,DEMOCRATA,PARTIDO ISOLADO,DEMOCRATA,#NULO,#NE,FEMININO,ENSINO FUNDAMENTAL COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533635,ADA HENRIQUE XAVIER,ADA XAVIER,#NULO,1575,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,FEMININO,ENSINO MÉDIO INCOMPLETO,PARDA,SP,SP,SÃO PAULO
250002533672,ALEXANDRE LUIZ TONETTI,ALEXANDRE TONETTI,#NULO,1577,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533646,AMANDA SANTOS DA SILVA,AMANDA SANTOS,#NULO,1552,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002533607,JOSEFA ANADETE DOS SANTOS SILVA,ANADETHY,#NULO,1517,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002533621,ANDRE LUIS PEIXOTO PIROVANI,ANDRE PIROVANI,#NULO,1504,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,SP,SP,SÃO PAULO
250002533622,ANDRÉ DE JESUS SANTOS,ANDRE SANTOS,#NULO,1562,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,SP,SP,SÃO PAULO
250002533658,ARMANDO FERREIRO RODRIGUES,ARMANDINHO FERREIRO,#NULO,1570,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002533647,LUIZ FELIPE BALEIA TENUTO ROSSI,BALEIA ROSSI,#NULO,1515,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533662,BRUNO ARAUJO COSTA,BRUNO COSTA,#NULO,1581,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533608,FRANCISCO TELMO CAMELO,CABO TELMO,#NULO,1598,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002533670,GUILHERME LAZO SOLANO NETO,CAPITÃO SOLANO,#NULO,1505,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533613,CASSIO ELMO GONÇALVES GALLO,CASSIO GALLO,#NULO,1551,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533648,CRISTINA DA COSTA BARROS,CRISTINA BARROS,#NULO,1578,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533630,CYNTHIA DIAS MILHIM FERREIRA,CYNTHIA MILHIM,#NULO,1534,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533663,DANIEL NEVES DE FARIA,DANIEL DA ORPAS,#NULO,1516,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PRETA,SP,SP,SÃO PAULO
250002533637,DENIS EDUARDO ANDIA,DENIS ANDIA,#NULO,1540,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533649,VALQUIRIA NASCIMENTO DOS SANTOS DONELLA,DONA VAL,#NULO,1559,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,SP,SP,SÃO PAULO
250002533657,GLEDSON DOUGLAS SIQUEIRA CAVALCANTE,DOUGLAS CAVALCANTE,#NULO,1511,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002533620,RICARDO YOSHIO,DR RICARDO YOSHIO,#NULO,1530,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533633,BRUNA CAROLINE ITUASSU,DRA BRUNA ITUASSU,#NULO,1584,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533611,KETLEN EVELIN SILVA VIEIRA,DRA KETLEN VIEIRA,#NULO,1512,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533644,PATRICIA ALMEIDA SILVESTRI,DRA PATRICIA SILVESTRI,#NULO,1595,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002533639,NANCI BASTOS DE OLIVEIRA MARTIN,DRA. NANCI,#NULO,1519,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533667,EDUARDO LIMA DE SOUZA,DUDA AMASP,#NULO,1589,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533618,ELEAZAR MUNIZ JUNIOR,ELEAZAR MUNIZ,#NULO,1579,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PRETA,SP,SP,SÃO PAULO
250002533645,ELIS REGINA VIEIRA RUANO,ELIS REGINA,#NULO,1506,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533666,ENRICO VAN BLARCUM DE GRAAFF MISASI,ENRICO MISASI,#NULO,1536,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533665,ERNESTO TEIXEIRA DA CUNHA,ERNESTO TEIXEIRA,#NULO,1583,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533638,FABIO EDUARDO DE OLIVEIRA TERUEL,FABIO TERUEL,#NULO,1580,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533669,FERNANDO GURJÃO LOPES,FERNANDO RED DOG,#NULO,1528,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533641,ALEXANDRE SILVEIRA FINAZZI,FINAZZI,#NULO,1558,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533631,FLAVIO AUGUSTO DA SILVA,FLAVINHO,#NULO,1537,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533650,GIULIANE NERI DOS SANTOS,GIULIANE NERI,#NULO,1564,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,FEMININO,SUPERIOR INCOMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533668,GUILHERME TORRIGO PALLESI,GUIPA,#NULO,1508,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533632,HUGO ROCHA ZAMBONI,HUGO ZAMBONI,#NULO,1531,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533629,IEDA CALDEIRA DA SILVA,IEDA CALDEIRA,#NULO,1514,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,FEMININO,SUPERIOR INCOMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533655,JAQUELINE PINHEIRO DE ARAUJO DOS SANTOS,JAQUELINE ARAUJO,#NULO,1527,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002533643,JEAN DORNELAS,JEAN DORNELAS,#NULO,1599,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533624,JOAO CURY NETO,JOÃO CURY,#NULO,1550,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533625,JOÃO PEDRO MARTINS SASTRE MIRANDA,JOÃO PEDRO SASTRE,#NULO,1557,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR INCOMPLETO,PARDA,SP,SP,SÃO PAULO
250002533652,JULIANY DE SOUSA REIS,JULIANY REIS,#NULO,1561,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533653,LUDMILA BASTOS RIBEIRO SOARES,LUDMILA BARISO,#NULO,1529,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,FEMININO,ENSINO MÉDIO INCOMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533626,LUIS FABIANO CLEMENTE,LUIS FABIANO,#NULO,1509,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,SP,SP,SÃO PAULO
250002533656,MARIO AUGUSTO AMARO MIRANDA,MARIO PRETO,#NULO,1554,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,SP,SP,SÃO PAULO
250002533654,MARYANA ESCOBAR BALTUSIS,MARY TEX,#NULO,1590,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533660,MATHEUS LUCAS BERNARDO DE SOUZA,MATHEUS PRINCE,#NULO,1560,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002533651,MORGANA SIQUEIRA,MORGANA SIQUEIRA,#NULO,1522,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002533612,MARCELO NANINI FRANCI,NANINI,#NULO,1520,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533628,JOSÉ DE PAULA NETO,NETINHO DE PAULA,#NULO,1501,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PRETA,SP,SP,SÃO PAULO
250002533640,ORLANDO MORANDO JUNIOR,ORLANDO MORANDO,#NULO,1555,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533627,APARECIDO PASCHOAL,PASCHOAL,#NULO,1523,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002533673,SERGIO JOSE TEIXEIRA,PROF SERGIO,#NULO,1545,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533642,MARCO ANTONIO VILLA,PROFESSOR MARCO ANTONIO VILLA,#NULO,1566,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002533614,REGINA LEITE TOLENTINO,REGINA TOLENTINO,#NULO,1525,DEPUTADO FEDERAL,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO,PARTIDO ISOLADO,MDB,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
